threshold,answered_count,total_count,coverage,unsafe_answered_count,selective_risk
0.54738515028222967,250,1068,0.23408239700374531,79,0.316
0.54689689708946421,251,1068,0.23501872659176029,80,0.31872509960159362
0.54527699637770077,252,1068,0.23595505617977527,80,0.31746031746031744
0.54420553041437492,253,1068,0.23689138576779026,80,0.31620553359683795
0.54419075831258523,254,1068,0.23782771535580524,80,0.31496062992125984
0.5424193412030196,255,1068,0.23876404494382023,80,0.31372549019607843
0.54166816934859496,256,1068,0.23970037453183521,81,0.31640625
0.54152006755467774,257,1068,0.24063670411985019,81,0.31517509727626458
0.5414920328339714,258,1068,0.24157303370786518,81,0.31395348837209303
0.54004832847622675,259,1068,0.24250936329588016,81,0.31274131274131273
0.53984012489433497,260,1068,0.24344569288389514,81,0.31153846153846154
0.53914049004411968,261,1068,0.2443820224719101,82,0.31417624521072796
0.53892448952715877,262,1068,0.24531835205992508,83,0.31679389312977096
0.53539097448876394,264,1068,0.24719101123595505,83,0.31439393939393939
0.53280688468225013,265,1068,0.24812734082397003,83,0.31320754716981131
0.53229226926022077,266,1068,0.24906367041198502,84,0.31578947368421051
0.53102922061648206,267,1068,0.25,85,0.31835205992509363
0.53052723377336475,269,1068,0.25187265917602997,85,0.31598513011152418
0.53017219788145165,270,1068,0.25280898876404495,86,0.31851851851851853
0.52897414198863046,272,1068,0.25468164794007492,86,0.31617647058823528
0.52489115296204969,273,1068,0.2556179775280899,86,0.31501831501831501
0.52362026886155222,274,1068,0.25655430711610488,87,0.31751824817518248
0.52312354433553976,275,1068,0.25749063670411987,87,0.31636363636363635
0.52234046782628329,276,1068,0.25842696629213485,88,0.3188405797101449
0.52165534408351499,277,1068,0.25936329588014984,88,0.3176895306859206
0.52119804638507872,278,1068,0.26029962546816482,89,0.32014388489208634
0.51852846668989627,279,1068,0.2612359550561798,89,0.31899641577060933
0.51843860526603858,280,1068,0.26217228464419473,89,0.31785714285714284
0.51767835675763796,281,1068,0.26310861423220971,89,0.31672597864768681
0.51751039909853125,282,1068,0.2640449438202247,90,0.31914893617021278
0.51717954777350716,283,1068,0.26498127340823968,91,0.32155477031802121
0.51672246410836975,284,1068,0.26591760299625467,92,0.323943661971831
0.51639876391545048,285,1068,0.26685393258426965,93,0.32631578947368423
0.51617857721235472,286,1068,0.26779026217228463,93,0.32517482517482516
0.51413042186069091,287,1068,0.26872659176029962,94,0.32752613240418116
0.51331025743813241,288,1068,0.2696629213483146,95,0.3298611111111111
0.51328742600218746,289,1068,0.27059925093632958,96,0.33217993079584773
0.5122923916712484,290,1068,0.27153558052434457,96,0.33103448275862069
0.51222297283462626,291,1068,0.27247191011235955,97,0.33333333333333331
0.50858147569565848,292,1068,0.27340823970037453,98,0.33561643835616439
0.50817215209443356,293,1068,0.27434456928838952,99,0.33788395904436858
