threshold,answered_count,total_count,coverage,unsafe_answered_count,selective_risk,record_type,risk_constraint
0.5007224514028682,301.0,1068.0,0.2818352059925093,104.0,0.3455149501661129,curve,
0.5007117028100988,302.0,1068.0,0.2827715355805243,105.0,0.347682119205298,curve,
0.5005531357047069,303.0,1068.0,0.2837078651685393,105.0,0.3465346534653465,curve,
0.4997269704523719,305.0,1068.0,0.2855805243445692,105.0,0.3442622950819672,curve,
0.4993260905310484,306.0,1068.0,0.2865168539325842,106.0,0.3464052287581699,curve,
0.4990618770240411,307.0,1068.0,0.2874531835205992,107.0,0.3485342019543973,curve,
0.4981121512778545,308.0,1068.0,0.2883895131086142,107.0,0.3474025974025973,curve,
0.4976364245021608,309.0,1068.0,0.2893258426966292,108.0,0.3495145631067961,curve,
0.4976154415718274,310.0,1068.0,0.2902621722846441,108.0,0.3483870967741935,curve,
0.49756386313677,311.0,1068.0,0.2911985018726591,108.0,0.3472668810289389,curve,
0.4969441370732194,312.0,1068.0,0.2921348314606741,109.0,0.3493589743589743,curve,
0.4948538519855076,313.0,1068.0,0.2930711610486891,110.0,0.3514376996805112,curve,
0.4947545035306835,314.0,1068.0,0.2940074906367041,110.0,0.3503184713375796,curve,
0.494613542153423,315.0,1068.0,0.2949438202247191,111.0,0.3523809523809524,curve,
0.4943532677236964,316.0,1068.0,0.295880149812734,111.0,0.3512658227848101,curve,
0.4933652733737533,317.0,1068.0,0.296816479400749,111.0,0.3501577287066245,curve,
0.4923266808458984,318.0,1068.0,0.297752808988764,112.0,0.3522012578616352,curve,
0.4920301738163239,319.0,1068.0,0.298689138576779,112.0,0.3510971786833855,curve,
0.4918874802230249,320.0,1068.0,0.299625468164794,113.0,0.353125,curve,
0.4915088828859582,321.0,1068.0,0.300561797752809,114.0,0.3551401869158878,curve,
0.4904776886640885,322.0,1068.0,0.3014981273408239,115.0,0.3571428571428571,curve,
0.4896380964176809,323.0,1068.0,0.3024344569288389,115.0,0.3560371517027863,curve,
0.4887530686530814,324.0,1068.0,0.3033707865168539,116.0,0.3580246913580246,curve,
0.4870467812503358,325.0,1068.0,0.3043071161048689,116.0,0.3569230769230769,curve,
0.4858918604269847,326.0,1068.0,0.3052434456928839,116.0,0.3558282208588957,curve,
0.4849387702021302,327.0,1068.0,0.3061797752808989,117.0,0.3577981651376147,curve,
0.4846521243391942,328.0,1068.0,0.3071161048689138,118.0,0.3597560975609756,curve,
0.4832447715375076,329.0,1068.0,0.3080524344569288,119.0,0.3617021276595744,curve,
0.4814538064488327,330.0,1068.0,0.3089887640449438,120.0,0.3636363636363636,curve,
0.4805286275614698,331.0,1068.0,0.3099250936329587,121.0,0.3655589123867069,curve,
0.4797346255345381,332.0,1068.0,0.3108614232209737,122.0,0.3674698795180723,curve,
0.4795014618231527,333.0,1068.0,0.3117977528089887,123.0,0.3693693693693693,curve,
0.4794768840883749,334.0,1068.0,0.3127340823970037,123.0,0.3682634730538922,curve,
0.4784222684611481,335.0,1068.0,0.3136704119850187,124.0,0.3701492537313432,curve,
0.4781958482741293,336.0,1068.0,0.3146067415730337,124.0,0.369047619047619,curve,
0.4779604462689469,337.0,1068.0,0.3155430711610486,125.0,0.3709198813056379,curve,
0.4774668704957424,339.0,1068.0,0.3174157303370786,125.0,0.3687315634218288,curve,
0.4773591031584998,340.0,1068.0,0.3183520599250936,126.0,0.3705882352941176,curve,
0.4772938804522043,341.0,1068.0,0.3192883895131086,126.0,0.3695014662756598,curve,
0.477181339591679,342.0,1068.0,0.3202247191011236,127.0,0.371345029239766,curve,
0.4768557171622176,343.0,1068.0,0.3211610486891385,128.0,0.3731778425655976,curve,
0.4760283138907685,344.0,1068.0,0.3220973782771535,129.0,0.375,curve,
0.475744407475634,345.0,1068.0,0.3230337078651685,129.0,0.3739130434782608,curve,
0.4757434231245915,346.0,1068.0,0.3239700374531835,129.0,0.3728323699421965,curve,
0.4756280908090714,347.0,1068.0,0.3249063670411985,129.0,0.3717579250720461,curve,
0.47424473958288,348.0,1068.0,0.3258426966292135,130.0,0.3735632183908045,curve,
0.47417842077154,349.0,1068.0,0.3267790262172284,131.0,0.3753581661891117,curve,
